TIME,Aircraft.state.pos_ENU[0],Aircraft.state.pos_ENU[1],Aircraft.state.pos_ENU[2],Aircraft.state.pos_mag,Aircraft.state.vel_ENU[0],Aircraft.state.vel_ENU[1],Aircraft.state.vel_ENU[2],Aircraft.state.vel_mag,Aircraft.state.acc_ENU[0],Aircraft.state.acc_ENU[1],Aircraft.state.acc_ENU[2],Aircraft.state.acc_mag,Aircraft.forces.lift_ENU[0],Aircraft.forces.lift_ENU[1],Aircraft.forces.lift_ENU[2],Aircraft.forces.lift_mag,Aircraft.forces.weight_ENU[0],Aircraft.forces.weight_ENU[1],Aircraft.forces.weight_ENU[2],Aircraft.forces.weight_mag,Aircraft.forces.drag_ENU[0],Aircraft.forces.drag_ENU[1],Aircraft.forces.drag_ENU[2],Aircraft.forces.drag_mag,Aircraft.forces.thrust_ENU[0],Aircraft.forces.thrust_ENU[1],Aircraft.forces.thrust_ENU[2],Aircraft.forces.thrust_mag,Aircraft.forces.net_force_ENU[0],Aircraft.forces.net_force_ENU[1],Aircraft.forces.net_force_ENU[2],Aircraft.forces.net_force_mag,Atmosphere.rho
4706.0,1099992.99242,0.0,6282.20134573,1100010.9315,207.356693252,0.0,-0.909861791421,207.358689436,-0.010370794775,0.0,-6.42989239689e-05,0.0103709940997,0.0,0.0,342745.013628,342745.013628,0.0,0.0,-343350.0,343350.0,-137362.977817,-0.0,602.735909373,662.447764107,137000,0,0,137000,-362.977817124,0.0,-2.25046233891,0,0.639759857018
4708.0,1100407.66432,0.0,6280.38136496,1100425.58626,207.335951662,0.0,-0.909990389269,207.337948611,-0.0103691546049,0.0,-6.42871641737e-05,0.0103693538883,0.0,0.0,342744.868797,342744.868797,0.0,0.0,-343350.0,343350.0,-137362.920411,-0.0,602.881152131,662.513757552,137000,0,0,137000,-362.920411172,0.0,-2.25005074608,0,0.639887594335
4710.0,1100822.29475,0.0,6278.56112703,1100840.19955,207.315213353,0.0,-0.910118963597,207.317211066,-0.0103675143988,0.0,-6.42753963974e-05,0.0103677136407,0.0,0.0,342744.723962,342744.723962,0.0,0.0,-343350.0,343350.0,-137362.863004,-0.0,603.026398749,662.579753712,137000,0,0,137000,-362.863003957,0.0,-2.24963887391,0,0.640015349706
4712.0,1101236.88371,0.0,6276.740632,1101254.77139,207.294478324,0.0,-0.91024751439,207.296476801,-0.0103658741567,0.0,-6.4263620655e-05,0.0103660733571,0.0,0.0,342744.579124,342744.579124,0.0,0.0,-343350.0,343350.0,-137362.805595,-0.0,603.171649211,662.645752584,137000,0,0,137000,-362.805595483,0.0,-2.24922672292,0,0.640143123127
4714.0,1101651.4312,0.0,6274.91987992,1101669.30178,207.273746576,0.0,-0.910376041631,207.275745817,-0.0103642338788,0.0,-6.42518369414e-05,0.0103644330377,0.0,0.0,342744.434282,342744.434282,0.0,0.0,-343350.0,343350.0,-137362.748186,-0.0,603.3169035,662.711754166,137000,0,0,137000,-362.748185758,0.0,-2.24881429295,0,0.640270914596
4716.0,1102065.93724,0.0,6273.09887083,1102083.79073,207.253018108,0.0,-0.910504545305,207.255018114,-0.0103625935654,0.0,-6.42400452651e-05,0.0103627926827,0.0,0.0,342744.289437,342744.289437,0.0,0.0,-343350.0,343350.0,-137362.690775,-0.0,603.462161601,662.777758456,137000,0,0,137000,-362.690774789,0.0,-2.24840158428,0,0.640398724109
4718.0,1102480.40182,0.0,6271.27760478,1102498.23824,207.232292921,0.0,-0.910633025396,207.234293691,-0.0103609532166,0.0,-6.42282456326e-05,0.0103611522923,0.0,0.0,342744.144588,342744.144588,0.0,0.0,-343350.0,343350.0,-137362.633363,-0.0,603.607423497,662.843765451,137000,0,0,137000,-362.633362581,0.0,-2.24798859714,0,0.640526551663
4720.0,1102894.82496,0.0,6269.45608181,1102912.64433,207.211571014,0.0,-0.910761481887,207.213572549,-0.0103593128326,0.0,-6.42164380489e-05,0.0103595118666,0.0,0.0,342743.999735,342743.999735,0.0,0.0,-343350.0,343350.0,-137362.575949,-0.0,603.752689171,662.909775148,137000,0,0,137000,-362.575949141,0.0,-2.24757533171,0,0.640654397255
4722.0,1103309.20667,0.0,6267.63430198,1103327.00899,207.190852389,0.0,-0.910889914763,207.192854689,-0.0103576724136,0.0,-6.42046225174e-05,0.0103578714059,0.0,0.0,342743.85488,342743.85488,0.0,0.0,-343350.0,343350.0,-137362.518534,-0.0,603.897958607,662.975787545,137000,0,0,137000,-362.518534475,0.0,-2.24716178811,0,0.640782260881
4724.0,1103723.54694,0.0,6265.81226533,1103741.33223,207.170137044,0.0,-0.911018324008,207.172140109,-0.0103560319597,0.0,-6.41927990381e-05,0.0103562309103,0.0,0.0,342743.71002,342743.71002,0.0,0.0,-343350.0,343350.0,-137362.461119,-0.0,604.043231788,663.041802639,137000,0,0,137000,-362.461118591,0.0,-2.24674796633,0,0.640910142538
4726.0,1104137.84579,0.0,6263.98997191,1104155.61407,207.14942498,0.0,-0.911146709606,207.15142881,-0.0103543914713,0.0,-6.41809676225e-05,0.01035459038,0.0,0.0,342743.565157,342743.565157,0.0,0.0,-343350.0,343350.0,-137362.403701,-0.0,604.188508698,663.107820429,137000,0,0,137000,-362.403701494,0.0,-2.24633386679,0,0.641038042223
4728.0,1104552.10323,0.0,6262.16742177,1104569.8545,207.128716197,0.0,-0.911275071542,207.130720792,-0.0103527509483,0.0,-6.41691282708e-05,0.0103529498151,0.0,0.0,342743.420291,342743.420291,0.0,0.0,-343350.0,343350.0,-137362.346283,-0.0,604.33378932,663.17384091,137000,0,0,137000,-362.346283191,0.0,-2.24591948948,0,0.641165959931
4730.0,1104966.31925,0.0,6260.34461495,1104984.05354,207.108010695,0.0,-0.911403409798,207.110016055,-0.0103511103911,0.0,-6.41572809911e-05,0.010351309216,0.0,0.0,342743.275422,342743.275422,0.0,0.0,-343350.0,343350.0,-137362.288864,-0.0,604.479073638,663.239864082,137000,0,0,137000,-362.288863689,0.0,-2.24550483469,0,0.641293895661
4732.0,1105380.49386,0.0,6258.5215515,1105398.21119,207.087308474,0.0,-0.91153172436,207.089314599,-0.0103494697998,0.0,-6.41454257853e-05,0.0103496685828,0.0,0.0,342743.130548,342743.130548,0.0,0.0,-343350.0,343350.0,-137362.231443,-0.0,604.624361636,663.305889941,137000,0,0,137000,-362.231442993,0.0,-2.24508990248,0,0.641421849409
4734.0,1105794.62708,0.0,6256.69823147,1105812.32746,207.066609535,0.0,-0.911660015212,207.068616425,-0.0103478291746,0.0,-6.41335626582e-05,0.0103480279155,0.0,0.0,342742.985672,342742.985672,0.0,0.0,-343350.0,343350.0,-137362.174021,-0.0,604.769653297,663.371918484,137000,0,0,137000,-362.174021111,0.0,-2.24467469304,0,0.641549821171
4736.0,1106208.71891,0.0,6254.87465491,1106226.40235,207.045913876,0.0,-0.911788282337,207.047921532,-0.0103461885157,0.0,-6.41216916165e-05,0.0103463872146,0.0,0.0,342742.840792,342742.840792,0.0,0.0,-343350.0,343350.0,-137362.116598,-0.0,604.914948604,663.43794971,137000,0,0,137000,-362.116598049,0.0,-2.24425920658,0,0.641677810944
4738.0,1106622.76935,0.0,6253.05082186,1106640.43587,207.025221499,0.0,-0.91191652572,207.027229921,-0.0103445478232,0.0,-6.41098126619e-05,0.01034474648,0.0,0.0,342742.695909,342742.695909,0.0,0.0,-343350.0,343350.0,-137362.059174,-0.0,605.060247541,663.503983616,137000,0,0,137000,-362.059173814,0.0,-2.24384344317,0,0.641805818724
4740.0,1107036.77842,0.0,6251.22673237,1107054.42802,207.004532404,0.0,-0.912044745346,207.006541591,-0.0103429070974,0.0,-6.40979258061e-05,0.010343105712,0.0,0.0,342742.551023,342742.551023,0.0,0.0,-343350.0,343350.0,-137362.001748,-0.0,605.205550091,663.570020199,137000,0,0,137000,-362.001748411,0.0,-2.24342740321,0,0.641933844509
4742.0,1107450.74611,0.0,6249.40238648,1107468.37882,206.983846589,0.0,-0.912172941197,206.985856542,-0.0103412663385,0.0,-6.4086031044e-05,0.0103414649109,0.0,0.0,342742.406133,342742.406133,0.0,0.0,-343350.0,343350.0,-137361.944322,-0.0,605.350856239,663.636059457,137000,0,0,137000,-361.944321847,0.0,-2.24301108654,0,0.642061888295
4744.0,1107864.67244,0.0,6247.57778426,1107882.28827,206.963164057,0.0,-0.912301113259,206.965174775,-0.0103396255466,0.0,-6.40741283872e-05,0.0103398240767,0.0,0.0,342742.26124,342742.26124,0.0,0.0,-343350.0,343350.0,-137361.886894,-0.0,605.496165968,663.702101387,137000,0,0,137000,-361.886894129,0.0,-2.24259449355,0,0.642189950078
4746.0,1108278.55741,0.0,6245.75292573,1108296.15638,206.942484806,0.0,-0.912429261516,206.94449629,-0.0103379847218,0.0,-6.40622178359e-05,0.0103381832097,0.0,0.0,342742.116343,342742.116343,0.0,0.0,-343350.0,343350.0,-137361.829465,-0.0,605.64147926,663.768145986,137000,0,0,137000,-361.829465264,0.0,-2.24217762426,0,0.642318029856
4748.0,1108692.40103,0.0,6243.92781096,1108709.98315,206.921808836,0.0,-0.912557385952,206.923821087,-0.0103363438645,0.0,-6.40502994015e-05,0.01033654231,0.0,0.0,342741.971443,342741.971443,0.0,0.0,-343350.0,343350.0,-137361.772035,-0.0,605.7867961,663.834193253,137000,0,0,137000,-361.772035257,0.0,-2.24176047905,0,0.642446127625
4750.0,1109106.2033,0.0,6242.10243999,1109123.76858,206.901136149,0.0,-0.91268548655,206.903149165,-0.0103347029747,0.0,-6.40383730859e-05,0.0103349013778,0.0,0.0,342741.82654,342741.82654,0.0,0.0,-343350.0,343350.0,-137361.714604,-0.0,605.932116472,663.900243184,137000,0,0,137000,-361.714604116,0.0,-2.24134305801,0,0.642574243382
4752.0,1109519.96423,0.0,6240.27681286,1109537.5127,206.880466743,0.0,-0.912813563297,206.882480525,-0.0103330620527,0.0,-6.40264388889e-05,0.0103332604134,0.0,0.0,342741.681634,342741.681634,0.0,0.0,-343350.0,343350.0,-137361.657172,-0.0,606.077440358,663.966295778,137000,0,0,137000,-361.657171846,0.0,-2.24092536111,0,0.642702377123
4754.0,1109933.68383,0.0,6238.45092963,1109951.2155,206.859800618,0.0,-0.912941616174,206.861815167,-0.0103314210987,0.0,-6.40144968189e-05,0.0103316194168,0.0,0.0,342741.536725,342741.536725,0.0,0.0,-343350.0,343350.0,-137361.599738,-0.0,606.222767742,664.032351031,137000,0,0,137000,-361.599738454,0.0,-2.24050738866,0,0.642830528844
4756.0,1110347.36211,0.0,6236.62479034,1110364.87698,206.839137776,0.0,-0.913069645168,206.841153091,-0.0103297801128,0.0,-6.40025468793e-05,0.0103299783884,0.0,0.0,342741.391812,342741.391812,0.0,0.0,-343350.0,343350.0,-137361.542304,-0.0,606.368098608,664.098408941,137000,0,0,137000,-361.542303947,0.0,-2.24008914077,0,0.642958698544
4758.0,1110760.99907,0.0,6234.79839504,1110778.49716,206.818478216,0.0,-0.913197650262,206.820494298,-0.0103281390952,0.0,-6.39905890782e-05,0.0103283373282,0.0,0.0,342741.246896,342741.246896,0.0,0.0,-343350.0,343350.0,-137361.484868,-0.0,606.51343294,664.164469506,137000,0,0,137000,-361.484868331,0.0,-2.23967061774,0,0.643086886217
4760.0,1111174.59471,0.0,6232.97174378,1111192.07605,206.797821938,0.0,-0.91332563144,206.799838786,-0.0103264980461,0.0,-6.39786234225e-05,0.0103266962364,0.0,0.0,342741.101977,342741.101977,0.0,0.0,-343350.0,343350.0,-137361.427432,-0.0,606.65877072,664.230532722,137000,0,0,137000,-361.427431613,0.0,-2.23925181979,0,0.643215091862
4762.0,1111588.14905,0.0,6231.1448366,1111605.61364,206.777168942,0.0,-0.913453588687,206.779186557,-0.0103248569657,0.0,-6.39666499088e-05,0.0103250551134,0.0,0.0,342740.957055,342740.957055,0.0,0.0,-343350.0,343350.0,-137361.369994,-0.0,606.804111933,664.296598589,137000,0,0,137000,-361.369993798,0.0,-2.23883274681,0,0.643343315474
4764.0,1112001.66209,0.0,6229.31767356,1112019.10994,206.756519228,0.0,-0.913581521987,206.758537609,-0.0103232158541,0.0,-6.39546685436e-05,0.0103234139591,0.0,0.0,342740.81213,342740.81213,0.0,0.0,-343350.0,343350.0,-137361.312555,-0.0,606.949456562,664.362667102,137000,0,0,137000,-361.312554894,0.0,-2.23841339903,0,0.64347155705
4766.0,1112415.13383,0.0,6227.49025469,1112432.56497,206.735872796,0.0,-0.913709431324,206.737891945,-0.0103215747116,0.0,-6.39426793371e-05,0.0103217727738,0.0,0.0,342740.667202,342740.667202,0.0,0.0,-343350.0,343350.0,-137361.255115,-0.0,607.09480459,664.428738259,137000,0,0,137000,-361.255114908,0.0,-2.2379937768,0,0.643599816587
4768.0,1112828.56429,0.0,6225.66258006,1112845.97873,206.715229647,0.0,-0.913837316682,206.717249562,-0.0103199335384,0.0,-6.39306822908e-05,0.0103201315577,0.0,0.0,342740.52227,342740.52227,0.0,0.0,-343350.0,343350.0,-137361.197674,-0.0,607.240156001,664.494812059,137000,0,0,137000,-361.197673844,0.0,-2.23757388018,0,0.643728094082
4770.0,1113241.95347,0.0,6223.8346497,1113259.35122,206.69458978,0.0,-0.913965178047,206.696610462,-0.0103182923346,0.0,-6.39186774081e-05,0.0103184903111,0.0,0.0,342740.377336,342740.377336,0.0,0.0,-343350.0,343350.0,-137361.140232,-0.0,607.385510779,664.560888498,137000,0,0,137000,-361.140231711,0.0,-2.23715370928,0,0.64385638953
4772.0,1113655.30138,0.0,6222.00646367,1113672.68246,206.673953195,0.0,-0.914093015402,206.675974645,-0.0103166511004,0.0,-6.39066646957e-05,0.0103168490339,0.0,0.0,342740.232398,342740.232398,0.0,0.0,-343350.0,343350.0,-137361.082789,-0.0,607.530868907,664.626967574,137000,0,0,137000,-361.082788514,0.0,-2.23673326435,0,0.643984702929
4774.0,1114068.60802,0.0,6220.17802201,1114085.97244,206.653319893,0.0,-0.914220828731,206.65534211,-0.010315009836,0.0,-6.38946441584e-05,0.0103152077266,0.0,0.0,342740.087457,342740.087457,0.0,0.0,-343350.0,343350.0,-137361.025344,-0.0,607.676230369,664.693049284,137000,0,0,137000,-361.025344259,0.0,-2.23631254554,0,0.644113034276
4776.0,1114481.8734,0.0,6218.34932478,1114499.22117,206.632689873,0.0,-0.91434861802,206.634712857,-0.0103133685416,0.0,-6.38826157997e-05,0.0103135663891,0.0,0.0,342739.942513,342739.942513,0.0,0.0,-343350.0,343350.0,-137360.967899,-0.0,607.821595147,664.759133627,137000,0,0,137000,-360.967898954,0.0,-2.23589155299,0,0.644241383567
4778.0,1114895.09752,0.0,6216.52037201,1114912.42867,206.612063136,0.0,-0.914476383251,206.614086888,-0.0103117272173,0.0,-6.38705796263e-05,0.0103119250218,0.0,0.0,342739.797566,342739.797566,0.0,0.0,-343350.0,343350.0,-137360.910453,-0.0,607.966963227,664.825220598,137000,0,0,137000,-360.910452605,0.0,-2.23547028692,0,0.644369750798
4780.0,1115308.2804,0.0,6214.69116376,1115325.59494,206.591439682,0.0,-0.91460412441,206.593464201,-0.0103100858634,0.0,-6.38585356413e-05,0.0103102836248,0.0,0.0,342739.652617,342739.652617,0.0,0.0,-343350.0,343350.0,-137360.853005,-0.0,608.11233459,664.891310196,137000,0,0,137000,-360.853005218,0.0,-2.23504874745,0,0.644498135966
4782.0,1115721.42204,0.0,6212.86170008,1115738.71998,206.57081951,0.0,-0.914731841482,206.572844796,-0.01030844448,0.0,-6.38464838483e-05,0.0103086421982,0.0,0.0,342739.507664,342739.507664,0.0,0.0,-343350.0,343350.0,-137360.795557,-0.0,608.257709221,664.957402419,137000,0,0,137000,-360.7955568,0.0,-2.23462693469,0,0.644626539068
4784.0,1116134.52245,0.0,6211.03198101,1116151.8038,206.550202621,0.0,-0.914859534449,206.552228675,-0.0103068030673,0.0,-6.3834424257e-05,0.0103070007424,0.0,0.0,342739.362708,342739.362708,0.0,0.0,-343350.0,343350.0,-137360.738107,-0.0,608.403087104,665.023497263,137000,0,0,137000,-360.738107357,0.0,-2.234204849,0,0.644754960101
4786.0,1116547.58162,0.0,6209.20200661,1116564.8464,206.529589015,0.0,-0.914987203298,206.531615837,-0.0103051616256,0.0,-6.38223568659e-05,0.0103053592573,0.0,0.0,342739.217749,342739.217749,0.0,0.0,-343350.0,343350.0,-137360.680657,-0.0,608.548468221,665.089594727,137000,0,0,137000,-360.680656896,0.0,-2.23378249031,0,0.644883399061
4788.0,1116960.59958,0.0,6207.37177691,1116977.8478,206.508978692,0.0,-0.915114848012,206.511006281,-0.0103035201549,0.0,-6.38102816834e-05,0.0103037177434,0.0,0.0,342739.072788,342739.072788,0.0,0.0,-343350.0,343350.0,-137360.623205,-0.0,608.693852557,665.155694807,137000,0,0,137000,-360.623205423,0.0,-2.23335985892,0,0.645011855944
4790.0,1117373.57633,0.0,6205.54129197,1117390.808,206.488371651,0.0,-0.915242468575,206.490400009,-0.0103018786556,0.0,-6.37981987109e-05,0.0103020762006,0.0,0.0,342738.927823,342738.927823,0.0,0.0,-343350.0,343350.0,-137360.565753,-0.0,608.839240095,665.221797501,137000,0,0,137000,-360.565752944,0.0,-2.23293695488,0,0.645140330748
4792.0,1117786.51186,0.0,6203.71055184,1117803.72701,206.467767894,0.0,-0.915370064972,206.46979702,-0.0103002371276,0.0,-6.37861079603e-05,0.0103004346293,0.0,0.0,342738.782855,342738.782855,0.0,0.0,-343350.0,343350.0,-137360.508299,-0.0,608.984630818,665.287902807,137000,0,0,137000,-360.508299467,0.0,-2.23251377861,0,0.645268823469
4794.0,1118199.4062,0.0,6201.87955657,1118216.60483,206.44716742,0.0,-0.915497637188,206.449197314,-0.0102985955713,0.0,-6.37740094281e-05,0.0102987930296,0.0,0.0,342738.637885,342738.637885,0.0,0.0,-343350.0,343350.0,-137360.450845,-0.0,609.13002471,665.354010723,137000,0,0,137000,-360.450844997,0.0,-2.23209032998,0,0.645397334103
4796.0,1118612.25934,0.0,6200.0483062,1118629.44148,206.426570228,0.0,-0.915625185207,206.428600891,-0.0102969539869,0.0,-6.37619031261e-05,0.0102971514016,0.0,0.0,342738.492912,342738.492912,0.0,0.0,-343350.0,343350.0,-137360.39339,-0.0,609.275421755,665.420121245,137000,0,0,137000,-360.393389541,0.0,-2.23166660941,0,0.645525862647
4798.0,1119025.07129,0.0,6198.21680078,1119042.23694,206.405976321,0.0,-0.915752709013,206.408007751,-0.0102953123745,0.0,-6.37497890541e-05,0.0102955097457,0.0,0.0,342738.347935,342738.347935,0.0,0.0,-343350.0,343350.0,-137360.335933,-0.0,609.420821936,665.486234371,137000,0,0,137000,-360.335933106,0.0,-2.23124261689,0,0.645654409098
4800.0,1119437.84206,0.0,6196.38504036,1119454.99125,206.385385696,0.0,-0.915880208592,206.387417895,-0.0102936707342,0.0,-6.37376672173e-05,0.0102938680618,0.0,0.0,342738.202956,342738.202956,0.0,0.0,-343350.0,343350.0,-137360.278476,-0.0,609.566225236,665.552350098,137000,0,0,137000,-360.278475697,0.0,-2.2308183526,0,0.645782973453
4802.0,1119850.57166,0.0,6194.55302499,1119867.70439,206.364798354,0.0,-0.916007683926,206.366831322,-0.0102920290664,0.0,-6.37255376221e-05,0.0102922263503,0.0,0.0,342738.057975,342738.057975,0.0,0.0,-343350.0,343350.0,-137360.221017,-0.0,609.71163164,665.618468425,137000,0,0,137000,-360.221017322,0.0,-2.23039381678,0,0.645911555707
4804.0,1120263.26009,0.0,6192.72075472,1120280.37637,206.344214296,0.0,-0.916135135001,206.346248032,-0.0102903873711,0.0,-6.37134002738e-05,0.0102905846114,0.0,0.0,342737.91299,342737.91299,0.0,0.0,-343350.0,343350.0,-137360.163558,-0.0,609.85704113,665.684589348,137000,0,0,137000,-360.163557987,0.0,-2.22996900958,0,0.646040155858
4806.0,1120675.90735,0.0,6190.8882296,1120693.00721,206.323633521,0.0,-0.916262561802,206.325668026,-0.0102887456485,0.0,-6.37012551705e-05,0.0102889428451,0.0,0.0,342737.768002,342737.768002,0.0,0.0,-343350.0,343350.0,-137360.106098,-0.0,610.002453691,665.750712865,137000,0,0,137000,-360.106097698,0.0,-2.22954393097,0,0.646168773901
4808.0,1121088.51346,0.0,6189.05544967,1121105.59691,206.30305603,0.0,-0.916389964312,206.305091304,-0.0102871038989,0.0,-6.36891023256e-05,0.0102873010517,0.0,0.0,342737.623012,342737.623012,0.0,0.0,-343350.0,343350.0,-137360.048636,-0.0,610.147869305,665.816838973,137000,0,0,137000,-360.048636462,0.0,-2.2291185814,0,0.646297409835
4810.0,1121501.07843,0.0,6187.22241499,1121518.14548,206.282481822,0.0,-0.916517342517,206.284517865,-0.0102854621224,0.0,-6.36769417424e-05,0.0102856592314,0.0,0.0,342737.478019,342737.478019,0.0,0.0,-343350.0,343350.0,-137359.991174,-0.0,610.293287957,665.88296767,137000,0,0,137000,-359.991174286,0.0,-2.22869296098,0,0.646426063655
4812.0,1121913.60225,0.0,6185.38912559,1121930.65292,206.261910898,0.0,-0.9166446964,206.26394771,-0.0102838203193,0.0,-6.36647734209e-05,0.0102840173844,0.0,0.0,342737.333023,342737.333023,0.0,0.0,-343350.0,343350.0,-137359.933711,-0.0,610.438709629,665.949098954,137000,0,0,137000,-359.933711175,0.0,-2.22826706973,0,0.646554735358
4814.0,1122326.08494,0.0,6183.55558154,1122343.11923,206.241343257,0.0,-0.916772025947,206.243380838,-0.0102821784896,0.0,-6.36525973711e-05,0.0102823755108,0.0,0.0,342737.188025,342737.188025,0.0,0.0,-343350.0,343350.0,-137359.876247,-0.0,610.584134306,666.015232822,137000,0,0,137000,-359.876247136,0.0,-2.22784090799,0,0.64668342494
4816.0,1122738.52649,0.0,6181.72178288,1122755.54443,206.2207789,0.0,-0.916899331142,206.22281725,-0.0102805366336,0.0,-6.36404135963e-05,0.0102807336108,0.0,0.0,342737.043024,342737.043024,0.0,0.0,-343350.0,343350.0,-137359.818782,-0.0,610.729561971,666.081369271,137000,0,0,137000,-359.818782176,0.0,-2.22741447587,0,0.646812132398
4818.0,1123150.92693,0.0,6179.88772966,1123167.92853,206.200217827,0.0,-0.917026611969,206.202256946,-0.0102788947515,0.0,-6.36282220998e-05,0.0102790916847,0.0,0.0,342736.89802,342736.89802,0.0,0.0,-343350.0,343350.0,-137359.761316,-0.0,610.874992607,666.147508299,137000,0,0,137000,-359.761316301,0.0,-2.22698777349,0,0.646940857729
4820.0,1123563.28625,0.0,6178.05342192,1123580.27152,206.179660038,0.0,-0.917153868413,206.181699926,-0.0102772528434,0.0,-6.3616022885e-05,0.0102774497325,0.0,0.0,342736.753013,342736.753013,0.0,0.0,-343350.0,343350.0,-137359.70385,-0.0,611.020426198,666.213649903,137000,0,0,137000,-359.703849518,0.0,-2.22656080098,0,0.647069600929
4822.0,1123975.60446,0.0,6176.21885972,1123992.57342,206.159105532,0.0,-0.917281100459,206.16114619,-0.0102756109095,0.0,-6.36038159619e-05,0.0102758077546,0.0,0.0,342736.608004,342736.608004,0.0,0.0,-343350.0,343350.0,-137359.646382,-0.0,611.165862728,666.279794081,137000,0,0,137000,-359.646381832,0.0,-2.22613355867,0,0.647198361995
4824.0,1124387.88157,0.0,6174.3840431,1124404.83423,206.13855431,0.0,-0.917408308091,206.140595738,-0.01027396895,0.0,-6.35916013304e-05,0.010274165751,0.0,0.0,342736.462992,342736.462992,0.0,0.0,-343350.0,343350.0,-137359.588913,-0.0,611.31130218,666.34594083,137000,0,0,137000,-359.588913252,0.0,-2.22570604656,0,0.647327140923
4826.0,1124800.11758,0.0,6172.54897212,1124817.05396,206.118006372,0.0,-0.917535491294,206.120048569,-0.0102723269652,0.0,-6.35793789972e-05,0.0102725237219,0.0,0.0,342736.317977,342736.317977,0.0,0.0,-343350.0,343350.0,-137359.531444,-0.0,611.456744538,666.412090148,137000,0,0,137000,-359.531443782,0.0,-2.2252782649,0,0.64745593771
4828.0,1125212.31251,0.0,6170.71364682,1125229.23261,206.097461718,0.0,-0.917662650052,206.099504685,-0.0102706849551,0.0,-6.35671489623e-05,0.0102708816676,0.0,0.0,342736.17296,342736.17296,0.0,0.0,-343350.0,343350.0,-137359.473973,-0.0,611.602189785,666.478242033,137000,0,0,137000,-359.47397343,0.0,-2.22485021368,0,0.647584752353
4830.0,1125624.46635,0.0,6168.87806725,1125641.3702,206.076920348,0.0,-0.917789784349,206.078964085,-0.01026904292,0.0,-6.35549112389e-05,0.0102692395882,0.0,0.0,342736.02794,342736.02794,0.0,0.0,-343350.0,343350.0,-137359.416502,-0.0,611.747637905,666.54439648,137000,0,0,137000,-359.416502201,0.0,-2.22442189336,0,0.647713584848
4832.0,1126036.57911,0.0,6167.04223346,1126053.46672,206.056382263,0.0,-0.917916894172,206.058426769,-0.0102674008601,0.0,-6.35426658305e-05,0.0102675974839,0.0,0.0,342735.882918,342735.882918,0.0,0.0,-343350.0,343350.0,-137359.35903,-0.0,611.893088881,666.610553489,137000,0,0,137000,-359.359030103,0.0,-2.22399330407,0,0.647842435191
